vessel_id,vessel_name,vessel_type,vessel_age_years,vessel_capacity_teu,date,year,month,charter_rate_usd_day,charter_type,charterer_name,operating_days,off_hire_days,utilization_rate_pct,gross_revenue_usd,opex_usd,voyage_costs_usd,ebitda_usd,tce_usd_day,opex_per_day_usd,profit_margin_pct
V005,Piraeus Queen,Panamax,11,4000,2019-06-01,2019,6,6932,Time Charter,ONE (Ocean Network Express),26.5,3.5,88.2,183698.0,278790.0,0.0,-95092.0,6123.27,9293,-51.77
V005,Piraeus Queen,Panamax,11,4000,2019-07-01,2019,7,9281,Time Charter,CMA CGM,26.2,3.8,87.23,243162.0,274650.0,0.0,-31488.0,8105.4,9155,-12.95
V005,Piraeus Queen,Panamax,11,4000,2019-08-01,2019,8,7679,Spot,Sinokor Merchant Marine,26.0,4.0,86.7,199654.0,271500.0,12048.0,-83894.0,6253.53,9050,-42.02
V005,Piraeus Queen,Panamax,11,4000,2019-09-01,2019,9,6016,Spot,Yang Ming,26.0,4.0,86.79,156416.0,272280.0,8252.0,-124116.0,4938.8,9076,-79.35
V005,Piraeus Queen,Panamax,11,4000,2019-10-01,2019,10,6646,Spot,CMA CGM,25.8,4.2,85.94,171467.0,269850.0,11259.0,-109642.0,5340.27,8995,-63.94
V005,Piraeus Queen,Panamax,11,4000,2019-11-01,2019,11,6041,Time Charter,Maersk Line,26.4,3.6,88.08,159482.0,273330.0,0.0,-113848.0,5316.07,9111,-71.39
V005,Piraeus Queen,Panamax,11,4000,2019-12-01,2019,12,7338,Spot,Evergreen Marine,26.5,3.5,88.34,194457.0,286620.0,11799.0,-103962.0,6088.6,9554,-53.46
V005,Piraeus Queen,Panamax,12,4000,2020-01-01,2020,1,6787,Time Charter,ONE (Ocean Network Express),26.4,3.6,87.87,179177.0,276660.0,0.0,-97483.0,5972.57,9222,-54.41
V005,Piraeus Queen,Panamax,12,4000,2020-02-01,2020,2,5735,Time Charter,Hapag-Lloyd,25.7,4.3,85.58,147390.0,280770.0,0.0,-133380.0,4913.0,9359,-90.49
V005,Piraeus Queen,Panamax,12,4000,2020-03-01,2020,3,5651,Spot,COSCO Shipping,26.1,3.9,87.07,147491.0,283050.0,10006.0,-145565.0,4582.83,9435,-98.69
V005,Piraeus Queen,Panamax,12,4000,2020-04-01,2020,4,5091,Spot,Yang Ming,26.4,3.6,88.15,134402.0,282840.0,12136.0,-160574.0,4075.53,9428,-119.47
V005,Piraeus Queen,Panamax,12,4000,2020-05-01,2020,5,5880,Time Charter,Hapag-Lloyd,26.6,3.4,88.54,156408.0,278610.0,0.0,-122202.0,5213.6,9287,-78.13
V005,Piraeus Queen,Panamax,12,4000,2020-06-01,2020,6,6202,Time Charter,Hapag-Lloyd,25.8,4.2,86.05,160012.0,281670.0,0.0,-121658.0,5333.73,9389,-76.03
V005,Piraeus Queen,Panamax,12,4000,2020-07-01,2020,7,7634,Time Charter,KMTC,25.6,4.4,85.35,195430.0,273780.0,0.0,-78350.0,6514.33,9126,-40.09
V005,Piraeus Queen,Panamax,12,4000,2020-08-01,2020,8,8236,Spot,Pacific International Lines,27.9,2.1,92.93,229784.0,283260.0,8214.0,-61690.0,7385.67,9442,-26.85
V005,Piraeus Queen,Panamax,12,4000,2020-09-01,2020,9,9701,Time Charter,ONE (Ocean Network Express),28.1,1.9,93.7,272598.0,279510.0,0.0,-6912.0,9086.6,9317,-2.54
V005,Piraeus Queen,Panamax,12,4000,2020-10-01,2020,10,10061,Time Charter,Evergreen Marine,29.0,1.0,96.71,291769.0,284400.0,0.0,7369.0,9725.63,9480,2.53
V005,Piraeus Queen,Panamax,12,4000,2020-11-01,2020,11,12044,Time Charter,KMTC,27.9,2.1,92.98,336028.0,282450.0,0.0,53578.0,11200.93,9415,15.94
V005,Piraeus Queen,Panamax,12,4000,2020-12-01,2020,12,12243,Time Charter,Sinokor Merchant Marine,27.6,2.4,91.92,337907.0,279930.0,0.0,57977.0,11263.57,9331,17.16
V005,Piraeus Queen,Panamax,13,4000,2021-01-01,2021,1,16831,Spot,ONE (Ocean Network Express),27.6,2.4,91.98,464536.0,293430.0,8261.0,162845.0,15209.17,9781,35.06
V005,Piraeus Queen,Panamax,13,4000,2021-02-01,2021,2,18156,Spot,Evergreen Marine,27.6,2.4,91.9,501106.0,297030.0,13758.0,190318.0,16244.93,9901,37.98
V005,Piraeus Queen,Panamax,13,4000,2021-03-01,2021,3,26030,Time Charter,Sinokor Merchant Marine,28.0,2.0,93.35,728840.0,293490.0,0.0,435350.0,24294.67,9783,59.73
V005,Piraeus Queen,Panamax,13,4000,2021-04-01,2021,4,28964,Time Charter,MSC,27.6,2.4,92.13,799406.0,312780.0,0.0,486626.0,26646.87,10426,60.87
V005,Piraeus Queen,Panamax,13,4000,2021-05-01,2021,5,37857,Time Charter,Yang Ming,29.1,0.9,96.97,1101639.0,290340.0,0.0,811299.0,36721.3,9678,73.64
V005,Piraeus Queen,Panamax,13,4000,2021-06-01,2021,6,39394,Time Charter,Maersk Line,29.3,0.7,97.62,1154244.0,297120.0,0.0,857124.0,38474.8,9904,74.26
V005,Piraeus Queen,Panamax,13,4000,2021-07-01,2021,7,49137,Spot,Zim Integrated Shipping,28.9,1.1,96.47,1420059.0,299070.0,10521.0,1110468.0,46984.6,9969,78.2
V005,Piraeus Queen,Panamax,13,4000,2021-08-01,2021,8,59493,Spot,HMM,29.6,0.4,98.82,1760993.0,285060.0,8889.0,1467044.0,58403.47,9502,83.31
V005,Piraeus Queen,Panamax,13,4000,2021-09-01,2021,9,68723,Time Charter,Maersk Line,29.9,0.1,99.5,2054818.0,294810.0,0.0,1760008.0,68493.93,9827,85.65
V005,Piraeus Queen,Panamax,13,4000,2021-10-01,2021,10,82572,Spot,Hapag-Lloyd,29.7,0.3,98.9,2452388.0,299700.0,11656.0,2141032.0,81357.73,9990,87.3
V005,Piraeus Queen,Panamax,13,4000,2021-11-01,2021,11,83113,Time Charter,COSCO Shipping,29.9,0.1,99.5,2485079.0,293250.0,0.0,2191829.0,82835.97,9775,88.2
V005,Piraeus Queen,Panamax,13,4000,2021-12-01,2021,12,103037,Spot,Wan Hai Lines,29.0,1.0,96.66,2988073.0,299580.0,13390.0,2675103.0,99156.1,9986,89.53
V005,Piraeus Queen,Panamax,14,4000,2022-01-01,2022,1,87299,Spot,MSC,28.9,1.1,96.22,2522941.0,314400.0,9511.0,2199030.0,83781.0,10480,87.16
V005,Piraeus Queen,Panamax,14,4000,2022-02-01,2022,2,115739,Spot,KMTC,28.9,1.1,96.42,3344857.0,313890.0,12360.0,3018607.0,111083.23,10463,90.25
V005,Piraeus Queen,Panamax,14,4000,2022-03-01,2022,3,114679,Spot,Wan Hai Lines,29.1,0.9,97.07,3337159.0,299970.0,8597.0,3028592.0,110952.07,9999,90.75
V005,Piraeus Queen,Panamax,14,4000,2022-04-01,2022,4,110608,Time Charter,Maersk Line,29.3,0.7,97.58,3240814.0,312000.0,0.0,2928814.0,108027.13,10400,90.37
V005,Piraeus Queen,Panamax,14,4000,2022-05-01,2022,5,108710,Time Charter,KMTC,28.5,1.5,94.91,3098235.0,307650.0,0.0,2790585.0,103274.5,10255,90.07
V005,Piraeus Queen,Panamax,14,4000,2022-06-01,2022,6,101457,Spot,Maersk Line,28.6,1.4,95.45,2901670.0,303450.0,8362.0,2589858.0,96443.6,10115,89.25
V005,Piraeus Queen,Panamax,14,4000,2022-07-01,2022,7,84969,Time Charter,COSCO Shipping,29.9,0.1,99.5,2540573.0,306900.0,0.0,2233673.0,84685.77,10230,87.92
V005,Piraeus Queen,Panamax,14,4000,2022-08-01,2022,8,63854,Spot,COSCO Shipping,28.5,1.5,95.11,1819839.0,314070.0,11719.0,1494050.0,60270.67,10469,82.1
V005,Piraeus Queen,Panamax,14,4000,2022-09-01,2022,9,43247,Spot,Sinokor Merchant Marine,28.8,1.2,95.84,1245514.0,307050.0,11784.0,926680.0,41124.33,10235,74.4
V005,Piraeus Queen,Panamax,14,4000,2022-10-01,2022,10,40460,Time Charter,Maersk Line,28.4,1.6,94.55,1149064.0,316110.0,0.0,832954.0,38302.13,10537,72.49
V005,Piraeus Queen,Panamax,14,4000,2022-11-01,2022,11,36381,Spot,PIL,28.6,1.4,95.42,1040497.0,305970.0,12462.0,722065.0,34267.83,10199,69.4
V005,Piraeus Queen,Panamax,14,4000,2022-12-01,2022,12,30708,Time Charter,CMA CGM,29.0,1.0,96.79,890532.0,317730.0,0.0,572802.0,29684.4,10591,64.32
V005,Piraeus Queen,Panamax,15,4000,2023-01-01,2023,1,17586,Time Charter,COSCO Shipping,26.7,3.3,88.92,469546.0,327510.0,0.0,142036.0,15651.53,10917,30.25
V005,Piraeus Queen,Panamax,15,4000,2023-02-01,2023,2,17307,Time Charter,CMA CGM,27.0,3.0,90.13,467289.0,327240.0,0.0,140049.0,15576.3,10908,29.97
V005,Piraeus Queen,Panamax,15,4000,2023-03-01,2023,3,12477,Time Charter,Yang Ming,27.5,2.5,91.53,343118.0,323400.0,0.0,19718.0,11437.27,10780,5.75
V005,Piraeus Queen,Panamax,15,4000,2023-04-01,2023,4,15198,Time Charter,Wan Hai Lines,28.0,2.0,93.23,425544.0,323220.0,0.0,102324.0,14184.8,10774,24.05
V005,Piraeus Queen,Panamax,15,4000,2023-05-01,2023,5,12969,Spot,MSC,27.5,2.5,91.72,356648.0,332220.0,13083.0,11345.0,11452.17,11074,3.18
V005,Piraeus Queen,Panamax,15,4000,2023-06-01,2023,6,11087,Time Charter,PIL,27.5,2.5,91.58,304892.0,321420.0,0.0,-16528.0,10163.07,10714,-5.42
V005,Piraeus Queen,Panamax,15,4000,2023-07-01,2023,7,14013,Time Charter,COSCO Shipping,27.7,2.3,92.41,388160.0,320040.0,0.0,68120.0,12938.67,10668,17.55
V005,Piraeus Queen,Panamax,15,4000,2023-08-01,2023,8,12552,Time Charter,Yang Ming,26.9,3.1,89.82,337649.0,326130.0,0.0,11519.0,11254.97,10871,3.41
V005,Piraeus Queen,Panamax,15,4000,2023-09-01,2023,9,14138,Time Charter,Zim Integrated Shipping,28.0,2.0,93.3,395864.0,318840.0,0.0,77024.0,13195.47,10628,19.46
V005,Piraeus Queen,Panamax,15,4000,2023-10-01,2023,10,14240,Time Charter,Evergreen Marine,27.5,2.5,91.66,391600.0,319050.0,0.0,72550.0,13053.33,10635,18.53
V005,Piraeus Queen,Panamax,15,4000,2023-11-01,2023,11,15195,Time Charter,KMTC,28.0,2.0,93.22,425460.0,326580.0,0.0,98880.0,14182.0,10886,23.24
V005,Piraeus Queen,Panamax,15,4000,2023-12-01,2023,12,16271,Time Charter,Hapag-Lloyd,27.5,2.5,91.61,447452.0,321390.0,0.0,126062.0,14915.07,10713,28.17
V005,Piraeus Queen,Panamax,16,4000,2024-01-01,2024,1,15364,Time Charter,CMA CGM,27.9,2.1,92.87,428656.0,344160.0,0.0,84496.0,14288.53,11472,19.71
V005,Piraeus Queen,Panamax,16,4000,2024-02-01,2024,2,17800,Time Charter,PIL,27.3,2.7,90.98,485940.0,345780.0,0.0,140160.0,16198.0,11526,28.84
V005,Piraeus Queen,Panamax,16,4000,2024-03-01,2024,3,16924,Spot,PIL,27.6,2.4,91.99,467102.0,332010.0,14831.0,120261.0,15075.7,11067,25.75
V005,Piraeus Queen,Panamax,16,4000,2024-04-01,2024,4,16242,Time Charter,Zim Integrated Shipping,27.0,3.0,89.92,438534.0,330930.0,0.0,107604.0,14617.8,11031,24.54
V005,Piraeus Queen,Panamax,16,4000,2024-05-01,2024,5,18643,Spot,Zim Integrated Shipping,27.2,2.8,90.54,507090.0,341610.0,11614.0,153866.0,16515.87,11387,30.34
V005,Piraeus Queen,Panamax,16,4000,2024-06-01,2024,6,22128,Time Charter,MSC,28.0,2.0,93.48,619584.0,342180.0,0.0,277404.0,20652.8,11406,44.77
V005,Piraeus Queen,Panamax,16,4000,2024-07-01,2024,7,17729,Time Charter,KMTC,27.4,2.6,91.44,485775.0,354330.0,0.0,131445.0,16192.5,11811,27.06
V005,Piraeus Queen,Panamax,16,4000,2024-08-01,2024,8,19566,Spot,Sinokor Merchant Marine,27.1,2.9,90.48,530239.0,346320.0,10261.0,173658.0,17332.6,11544,32.75
V005,Piraeus Queen,Panamax,16,4000,2024-09-01,2024,9,19473,Time Charter,CMA CGM,27.7,2.3,92.22,539402.0,341460.0,0.0,197942.0,17980.07,11382,36.7
V005,Piraeus Queen,Panamax,16,4000,2024-10-01,2024,10,17863,Spot,Evergreen Marine,27.6,2.4,91.94,493019.0,334110.0,13566.0,145343.0,15981.77,11137,29.48
V005,Piraeus Queen,Panamax,16,4000,2024-11-01,2024,11,14958,Time Charter,MSC,28.1,1.9,93.79,420320.0,351390.0,0.0,68930.0,14010.67,11713,16.4
V005,Piraeus Queen,Panamax,16,4000,2024-12-01,2024,12,16864,Spot,PIL,27.6,2.4,92.0,465446.0,352140.0,9896.0,103410.0,15185.0,11738,22.22
V006,Aegean Trader,Panamax,2,4200,2011-01-01,2011,1,5781,Time Charter,Maersk Line,26.7,3.3,89.04,154353.0,228360.0,0.0,-74007.0,5145.1,7612,-47.95
V006,Aegean Trader,Panamax,2,4200,2011-02-01,2011,2,5415,Time Charter,Pacific International Lines,25.9,4.1,86.2,140248.0,228600.0,0.0,-88352.0,4674.93,7620,-63.0
V006,Aegean Trader,Panamax,2,4200,2011-03-01,2011,3,6006,Time Charter,Evergreen Marine,26.3,3.7,87.74,157958.0,221820.0,0.0,-63862.0,5265.27,7394,-40.43
V006,Aegean Trader,Panamax,2,4200,2011-04-01,2011,4,4974,Time Charter,PIL,26.8,3.2,89.32,133303.0,221820.0,0.0,-88517.0,4443.43,7394,-66.4
V006,Aegean Trader,Panamax,2,4200,2011-05-01,2011,5,6714,Spot,Wan Hai Lines,27.2,2.8,90.61,182621.0,219900.0,11073.0,-48352.0,5718.27,7330,-26.48
V006,Aegean Trader,Panamax,2,4200,2011-06-01,2011,6,7924,Time Charter,Pacific International Lines,26.4,3.6,87.91,209194.0,224370.0,0.0,-15176.0,6973.13,7479,-7.25
V006,Aegean Trader,Panamax,2,4200,2011-07-01,2011,7,7266,Time Charter,ONE (Ocean Network Express),26.8,3.2,89.29,194729.0,225900.0,0.0,-31171.0,6490.97,7530,-16.01
V006,Aegean Trader,Panamax,2,4200,2011-08-01,2011,8,7525,Time Charter,ONE (Ocean Network Express),26.1,3.9,87.16,196402.0,222630.0,0.0,-26228.0,6546.73,7421,-13.35
V006,Aegean Trader,Panamax,2,4200,2011-09-01,2011,9,7182,Time Charter,Zim Integrated Shipping,25.9,4.1,86.29,186014.0,219720.0,0.0,-33706.0,6200.47,7324,-18.12
V006,Aegean Trader,Panamax,2,4200,2011-10-01,2011,10,6568,Spot,COSCO Shipping,26.6,3.4,88.71,174709.0,226110.0,8549.0,-59950.0,5538.67,7537,-34.31
V006,Aegean Trader,Panamax,2,4200,2011-11-01,2011,11,8323,Time Charter,MSC,27.2,2.8,90.64,226386.0,232620.0,0.0,-6234.0,7546.2,7754,-2.75
V006,Aegean Trader,Panamax,2,4200,2011-12-01,2011,12,9017,Time Charter,PIL,25.6,4.4,85.31,230835.0,228630.0,0.0,2205.0,7694.5,7621,0.96
V006,Aegean Trader,Panamax,3,4200,2012-01-01,2012,1,7802,Spot,Zim Integrated Shipping,26.3,3.7,87.56,205193.0,237060.0,8177.0,-40044.0,6567.2,7902,-19.52
V006,Aegean Trader,Panamax,3,4200,2012-02-01,2012,2,7477,Time Charter,Sinokor Merchant Marine,27.0,3.0,90.12,201879.0,231780.0,0.0,-29901.0,6729.3,7726,-14.81
V006,Aegean Trader,Panamax,3,4200,2012-03-01,2012,3,6239,Time Charter,Wan Hai Lines,26.3,3.7,87.56,164086.0,235230.0,0.0,-71144.0,5469.53,7841,-43.36
V006,Aegean Trader,Panamax,3,4200,2012-04-01,2012,4,6465,Spot,COSCO Shipping,26.0,4.0,86.65,168090.0,235860.0,14739.0,-82509.0,5111.7,7862,-49.09
V006,Aegean Trader,Panamax,3,4200,2012-05-01,2012,5,7161,Time Charter,MSC,26.5,3.5,88.22,189766.0,221580.0,0.0,-31814.0,6325.53,7386,-16.76
V006,Aegean Trader,Panamax,3,4200,2012-06-01,2012,6,5962,Time Charter,Zim Integrated Shipping,26.7,3.3,88.89,159185.0,238770.0,0.0,-79585.0,5306.17,7959,-50.0
V006,Aegean Trader,Panamax,3,4200,2012-07-01,2012,7,6910,Time Charter,KMTC,26.8,3.2,89.47,185188.0,232770.0,0.0,-47582.0,6172.93,7759,-25.69
V006,Aegean Trader,Panamax,3,4200,2012-08-01,2012,8,5735,Spot,Evergreen Marine,26.1,3.9,87.08,149684.0,226800.0,13852.0,-90968.0,4527.73,7560,-60.77
V006,Aegean Trader,Panamax,3,4200,2012-09-01,2012,9,6203,Time Charter,Sinokor Merchant Marine,26.7,3.3,88.89,165620.0,230550.0,0.0,-64930.0,5520.67,7685,-39.2
V006,Aegean Trader,Panamax,3,4200,2012-10-01,2012,10,5841,Time Charter,Wan Hai Lines,26.7,3.3,88.84,155955.0,232320.0,0.0,-76365.0,5198.5,7744,-48.97
V006,Aegean Trader,Panamax,3,4200,2012-11-01,2012,11,5291,Spot,PIL,26.5,3.5,88.28,140212.0,231330.0,12872.0,-103990.0,4244.67,7711,-74.17
V006,Aegean Trader,Panamax,3,4200,2012-12-01,2012,12,6448,Time Charter,KMTC,26.5,3.5,88.22,170872.0,224070.0,0.0,-53198.0,5695.73,7469,-31.13
V006,Aegean Trader,Panamax,4,4200,2013-01-01,2013,1,5168,Time Charter,MSC,27.2,2.8,90.81,140570.0,243090.0,0.0,-102520.0,4685.67,8103,-72.93
V006,Aegean Trader,Panamax,4,4200,2013-02-01,2013,2,5741,Time Charter,KMTC,26.1,3.9,86.86,149840.0,243090.0,0.0,-93250.0,4994.67,8103,-62.23
V006,Aegean Trader,Panamax,4,4200,2013-03-01,2013,3,4759,Time Charter,PIL,26.7,3.3,88.99,127065.0,230280.0,0.0,-103215.0,4235.5,7676,-81.23
V006,Aegean Trader,Panamax,4,4200,2013-04-01,2013,4,6250,Time Charter,KMTC,26.3,3.7,87.76,164375.0,229020.0,0.0,-64645.0,5479.17,7634,-39.33
V006,Aegean Trader,Panamax,4,4200,2013-05-01,2013,5,6397,Time Charter,Maersk Line,26.1,3.9,87.02,166962.0,245760.0,0.0,-78798.0,5565.4,8192,-47.2
V006,Aegean Trader,Panamax,4,4200,2013-06-01,2013,6,5749,Time Charter,Hapag-Lloyd,26.0,4.0,86.8,149474.0,247710.0,0.0,-98236.0,4982.47,8257,-65.72
V006,Aegean Trader,Panamax,4,4200,2013-07-01,2013,7,6434,Time Charter,HMM,26.4,3.6,88.05,169858.0,233070.0,0.0,-63212.0,5661.93,7769,-37.21
V006,Aegean Trader,Panamax,4,4200,2013-08-01,2013,8,4182,Time Charter,ONE (Ocean Network Express),26.9,3.1,89.59,112496.0,235680.0,0.0,-123184.0,3749.87,7856,-109.5
V006,Aegean Trader,Panamax,4,4200,2013-09-01,2013,9,6822,Time Charter,Wan Hai Lines,26.1,3.9,87.07,178054.0,231180.0,0.0,-53126.0,5935.13,7706,-29.84
V006,Aegean Trader,Panamax,4,4200,2013-10-01,2013,10,5738,Spot,Hapag-Lloyd,26.5,3.5,88.38,152057.0,234480.0,10863.0,-93286.0,4706.47,7816,-61.35
V006,Aegean Trader,Panamax,4,4200,2013-11-01,2013,11,6373,Time Charter,MSC,26.4,3.6,88.11,168247.0,230970.0,0.0,-62723.0,5608.23,7699,-37.28
V006,Aegean Trader,Panamax,4,4200,2013-12-01,2013,12,4919,Time Charter,HMM,25.9,4.1,86.42,127402.0,242010.0,0.0,-114608.0,4246.73,8067,-89.96
V006,Aegean Trader,Panamax,5,4200,2014-01-01,2014,1,6223,Time Charter,Wan Hai Lines,26.3,3.7,87.81,163665.0,241560.0,0.0,-77895.0,5455.5,8052,-47.59
V006,Aegean Trader,Panamax,5,4200,2014-02-01,2014,2,5009,Time Charter,Hapag-Lloyd,27.2,2.8,90.69,136245.0,240060.0,0.0,-103815.0,4541.5,8002,-76.2
V006,Aegean Trader,Panamax,5,4200,2014-03-01,2014,3,6566,Time Charter,Maersk Line,25.8,4.2,85.92,169403.0,240630.0,0.0,-71227.0,5646.77,8021,-42.05
V006,Aegean Trader,Panamax,5,4200,2014-04-01,2014,4,6482,Time Charter,Sinokor Merchant Marine,26.8,3.2,89.35,173718.0,241620.0,0.0,-67902.0,5790.6,8054,-39.09
V006,Aegean Trader,Panamax,5,4200,2014-05-01,2014,5,6027,Time Charter,ONE (Ocean Network Express),26.2,3.8,87.19,157907.0,235890.0,0.0,-77983.0,5263.57,7863,-49.39
V006,Aegean Trader,Panamax,5,4200,2014-06-01,2014,6,4861,Time Charter,Sinokor Merchant Marine,26.2,3.8,87.39,127358.0,232800.0,0.0,-105442.0,4245.27,7760,-82.79
V006,Aegean Trader,Panamax,5,4200,2014-07-01,2014,7,5275,Time Charter,Yang Ming,27.2,2.8,90.75,143480.0,235770.0,0.0,-92290.0,4782.67,7859,-64.32
V006,Aegean Trader,Panamax,5,4200,2014-08-01,2014,8,6562,Spot,MSC,27.2,2.8,90.59,178486.0,235080.0,9213.0,-65807.0,5642.43,7836,-36.87
V006,Aegean Trader,Panamax,5,4200,2014-09-01,2014,9,4923,Time Charter,ONE (Ocean Network Express),26.1,3.9,86.93,128490.0,234510.0,0.0,-106020.0,4283.0,7817,-82.51
V006,Aegean Trader,Panamax,5,4200,2014-10-01,2014,10,5937,Spot,Hapag-Lloyd,26.2,3.8,87.44,155549.0,242580.0,9095.0,-96126.0,4881.8,8086,-61.8
V006,Aegean Trader,Panamax,5,4200,2014-11-01,2014,11,5091,Time Charter,Wan Hai Lines,26.6,3.4,88.62,135421.0,254010.0,0.0,-118589.0,4514.03,8467,-87.57
V006,Aegean Trader,Panamax,5,4200,2014-12-01,2014,12,4357,Time Charter,Pacific International Lines,26.2,3.8,87.45,114153.0,237120.0,0.0,-122967.0,3805.1,7904,-107.72
V006,Aegean Trader,Panamax,6,4200,2015-01-01,2015,1,5076,Time Charter,Sinokor Merchant Marine,26.2,3.8,87.24,132991.0,254490.0,0.0,-121499.0,4433.03,8483,-91.36
V006,Aegean Trader,Panamax,6,4200,2015-02-01,2015,2,5479,Time Charter,Yang Ming,27.0,3.0,90.12,147933.0,241710.0,0.0,-93777.0,4931.1,8057,-63.39
V006,Aegean Trader,Panamax,6,4200,2015-03-01,2015,3,4586,Time Charter,Zim Integrated Shipping,26.6,3.4,88.64,121988.0,251610.0,0.0,-129622.0,4066.27,8387,-106.26
V006,Aegean Trader,Panamax,6,4200,2015-04-01,2015,4,4093,Time Charter,CMA CGM,26.4,3.6,88.03,108055.0,243420.0,0.0,-135365.0,3601.83,8114,-125.27
V006,Aegean Trader,Panamax,6,4200,2015-05-01,2015,5,4032,Spot,ONE (Ocean Network Express),26.9,3.1,89.67,108461.0,235050.0,9752.0,-136341.0,3290.3,7835,-125.71
V006,Aegean Trader,Panamax,6,4200,2015-06-01,2015,6,4239,Time Charter,CMA CGM,26.5,3.5,88.41,112334.0,241830.0,0.0,-129496.0,3744.47,8061,-115.28
V006,Aegean Trader,Panamax,6,4200,2015-07-01,2015,7,4276,Spot,Zim Integrated Shipping,26.2,3.8,87.28,112031.0,250440.0,11845.0,-150254.0,3339.53,8348,-134.12
V006,Aegean Trader,Panamax,6,4200,2015-08-01,2015,8,5126,Time Charter,HMM,26.3,3.7,87.67,134814.0,250740.0,0.0,-115926.0,4493.8,8358,-85.99
V006,Aegean Trader,Panamax,6,4200,2015-09-01,2015,9,4031,Time Charter,Wan Hai Lines,26.4,3.6,87.89,106418.0,253080.0,0.0,-146662.0,3547.27,8436,-137.82
V006,Aegean Trader,Panamax,6,4200,2015-10-01,2015,10,4251,Spot,Evergreen Marine,26.0,4.0,86.75,110526.0,245760.0,13002.0,-148236.0,3250.8,8192,-134.12
V006,Aegean Trader,Panamax,6,4200,2015-11-01,2015,11,4062,Time Charter,PIL,26.4,3.6,88.14,107237.0,248910.0,0.0,-141673.0,3574.57,8297,-132.11
V006,Aegean Trader,Panamax,6,4200,2015-12-01,2015,12,3545,Time Charter,KMTC,26.6,3.4,88.8,94297.0,252480.0,0.0,-158183.0,3143.23,8416,-167.75
V006,Aegean Trader,Panamax,7,4200,2016-01-01,2016,1,4520,Time Charter,Pacific International Lines,24.5,5.5,81.71,110740.0,252840.0,0.0,-142100.0,3691.33,8428,-128.32
V006,Aegean Trader,Panamax,7,4200,2016-02-01,2016,2,3996,Time Charter,HMM,24.3,5.7,81.1,97103.0,260820.0,0.0,-163717.0,3236.77,8694,-168.6
V006,Aegean Trader,Panamax,7,4200,2016-03-01,2016,3,3077,Spot,KMTC,24.5,5.5,81.73,75386.0,251190.0,12621.0,-188425.0,2092.17,8373,-249.95
V006,Aegean Trader,Panamax,7,4200,2016-04-01,2016,4,4092,Spot,Yang Ming,26.2,3.8,87.26,107210.0,251400.0,9960.0,-154150.0,3241.67,8380,-143.78
V006,Aegean Trader,Panamax,7,4200,2016-05-01,2016,5,3082,Time Charter,Yang Ming,26.1,3.9,87.03,80440.0,260760.0,0.0,-180320.0,2681.33,8692,-224.17
V006,Aegean Trader,Panamax,7,4200,2016-06-01,2016,6,5951,Time Charter,ONE (Ocean Network Express),26.6,3.4,88.83,158297.0,249960.0,0.0,-91663.0,5276.57,8332,-57.91
V006,Aegean Trader,Panamax,7,4200,2016-07-01,2016,7,5283,Time Charter,Sinokor Merchant Marine,26.7,3.3,89.15,141056.0,251520.0,0.0,-110464.0,4701.87,8384,-78.31
V006,Aegean Trader,Panamax,7,4200,2016-08-01,2016,8,4569,Time Charter,Zim Integrated Shipping,25.9,4.1,86.29,118337.0,257580.0,0.0,-139243.0,3944.57,8586,-117.67
V006,Aegean Trader,Panamax,7,4200,2016-09-01,2016,9,4071,Time Charter,PIL,26.9,3.1,89.67,109510.0,258570.0,0.0,-149060.0,3650.33,8619,-136.12
V006,Aegean Trader,Panamax,7,4200,2016-10-01,2016,10,3402,Time Charter,Evergreen Marine,26.5,3.5,88.21,90153.0,259170.0,0.0,-169017.0,3005.1,8639,-187.48
V006,Aegean Trader,Panamax,7,4200,2016-11-01,2016,11,5220,Spot,Hapag-Lloyd,26.5,3.5,88.17,138330.0,252060.0,14684.0,-128414.0,4121.53,8402,-92.83
V006,Aegean Trader,Panamax,7,4200,2016-12-01,2016,12,4607,Time Charter,Sinokor Merchant Marine,26.5,3.5,88.36,122086.0,265830.0,0.0,-143744.0,4069.53,8861,-117.74
V006,Aegean Trader,Panamax,8,4200,2017-01-01,2017,1,4803,Spot,COSCO Shipping,26.4,3.6,88.04,126799.0,260130.0,13165.0,-146496.0,3787.8,8671,-115.53
V006,Aegean Trader,Panamax,8,4200,2017-02-01,2017,2,3684,Time Charter,Sinokor Merchant Marine,26.4,3.6,87.86,97258.0,254820.0,0.0,-157562.0,3241.93,8494,-162.0
V006,Aegean Trader,Panamax,8,4200,2017-03-01,2017,3,4783,Time Charter,Pacific International Lines,25.7,4.3,85.51,122923.0,265620.0,0.0,-142697.0,4097.43,8854,-116.09
V006,Aegean Trader,Panamax,8,4200,2017-04-01,2017,4,3879,Time Charter,MSC,27.0,3.0,89.89,104733.0,272760.0,0.0,-168027.0,3491.1,9092,-160.43
V006,Aegean Trader,Panamax,8,4200,2017-05-01,2017,5,5334,Time Charter,Evergreen Marine,26.9,3.1,89.67,143485.0,265320.0,0.0,-121835.0,4782.83,8844,-84.91
V006,Aegean Trader,Panamax,8,4200,2017-06-01,2017,6,5315,Time Charter,Pacific International Lines,26.3,3.7,87.56,139784.0,260220.0,0.0,-120436.0,4659.47,8674,-86.16
